Date/Time,Environment:Outdoor Dry Bulb [C](Hourly),Environment:Wind Speed [m/s](Hourly),ZONE1:Zone People Number Of Occupants [](Hourly),ZONE1:Zone People Total Heat Gain [J](Hourly),ZONE1:Zone Window Heat Gain[W](Hourly),ZONE1:Zone Window Heat Loss[W](Hourly),ZONE1:Zone Transmitted Solar Energy[J](Hourly),ZONE1_FACE_1_WINDOW_1:Window Transmitted Beam Solar [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Gain [W](Hourly),ZONE1_FACE_1_WINDOW_1:Window Heat Loss [W](Hourly),ZONE1:Zone Mean Radiant Temperature [C](Hourly),ZONE1:Zone Mean Air Temperature [C](Hourly),ZONE1:Zone Operative Temperature [C](Hourly)
 06/25  17:00:00,15.4125,7.45,7.06063104,3050192.60928,155.3288089764,0,628688.395203271,0,57.0845828262,0,22.3124552055,22,22.1562276028
 06/25  18:00:00,14.625,8.2,5.20257024,2247510.34368,56.0658631256,0,413549.401116164,0,21.9528606833,0,22.238156196,22,22.119078098
 06/25  19:00:00,14.0875,7.575,2.97289728,1284291.62496,0,49.5734537657,170761.317135855,0,0,15.6344643337,22.0043663517,22,22.0021831759
 06/25  20:00:00,13.525,7.2,2.97289728,1284291.62496,0,86.8642452089,17041.7358037159,0,0,29.1813709175,20.3646302622,15.8802722769,18.1224512695
 06/25  21:00:00,12.9875,5.95,0.74322432,321072.90624,0,87.6859266947,0,0,0,29.591193795,19.5747250054,17.0419768472,18.3083509263
 06/25  22:00:00,12.8,5.825,0.74322432,321072.90624,0,88.607659847,0,0,0,29.9222577804,19.291746621,16.8628294045,18.0772880127
 06/25  23:00:00,12.8,5.575,0.37161216,160536.45312,0,87.3328092503,0,0,0,29.5151242738,19.0982931137,17.3446478253,18.2214704695
 06/25  24:00:00,12.8,5.2,0.37161216,160536.45312,0,86.2898601739,0,0,0,29.1731603279,18.9469771474,17.262505422,18.1047412847
 06/26  01:00:00,12.425,4.5125,0,0,0,92.922148367,0,0,0,31.4359655654,18.9585124548,18.173908998,18.5662107264
 06/26  02:00:00,12.575,4.1,0,0,0,94.5841682124,0,0,0,32.0722667031,19.0099864064,18.3426381212,18.6763122638
 06/26  03:00:00,12.8,4.1,0,0,0,90.5060777722,0,0,0,30.7085188656,18.9697364244,18.3370301127,18.6533832686
 06/26  04:00:00,12.8,3.475,0,0,0,88.4934953278,0,0,0,29.9719519222,18.9061126157,18.2860611853,18.5960869005
 06/26  05:00:00,12.425,3.725,0,0,0,87.4770759719,12828.6804572053,0,0,29.9478059082,18.8322561637,18.189792162,18.5110241628
 06/26  06:00:00,12.2,4.1,0,0,0,74.7707771283,91459.8528085459,0,0,24.9571924892,19.5470048571,21.9690368283,20.7580208427
 06/26  07:00:00,12.575,4.1,0.74322432,321072.90624,0,44.7928876598,177151.133672088,0,0,14.0238808076,20.0806883766,21.9999999819,21.0403441793
 06/26  08:00:00,13.1125,4.1,1.48644864,642145.812480001,24.522428222,1.9128816193,327615.333939432,0,9.2020724046,0.2904832737,20.3005699061,22,21.150284953
 06/26  09:00:00,13.3,3.475,7.06063104,3050192.60928,116.4595488234,0,540951.893513514,0,40.1116772576,0,20.6084971115,22,21.3042485557
 06/26  10:00:00,13.9875,3.725,7.06063104,3050192.60928,182.5717166458,0,686462.579937434,0,62.4944787373,0,20.8209686973,22,21.4104843486
 06/26  11:00:00,14.775,5.4125,7.06063104,3050192.60928,228.1495686952,0,781603.144605687,0,78.5103258807,0,21.013058976,22,21.506529488
 06/26  12:00:00,15,5.575,7.06063104,3050192.60928,243.0443531996,0,816345.671809905,0,86.0402652042,0,21.1815965568,22,21.5907982784
 06/26  13:00:00,15,5.825,3.7161216,1605364.5312,234.1668924864,0,806861.450256473,0,84.7452272044,0,21.262500748,22,21.631250374
 06/26  14:00:00,15,6.2,7.06063104,3050192.60928,218.7732962225,0,764235.743408857,0,79.2120953548,0,21.4136542017,22,21.7068271008
 06/26  15:00:00,15.375,6.2,7.06063104,3050192.60928,187.7364139063,0,676533.717921627,0,68.1170724592,0,21.5014210853,22,21.7507105427
 06/26  16:00:00,15.6,6.2,7.06063104,3050192.60928,138.8100835298,0,549138.33521213,0,50.6755656345,0,21.5364013219,22,21.768200661
 06/26  17:00:00,15.6,5.575,7.06063104,3050192.60928,75.5329312681,0,391630.803554655,0,28.1795446691,0,21.523096172,22,21.761548086
 06/26  18:00:00,15.225,5.2,5.20257024,2247510.34368,9.2918450973,5.3870752865,231191.680282903,0,4.0051441333,1.1718115077,21.424441331,22,21.7122206655
 06/26  19:00:00,14.625,5.2,2.97289728,1284291.62496,0,52.9256456937,114949.867033862,0,0,17.1915650753,21.2850233093,22,21.6425116546
 06/26  20:00:00,14.0875,4.5125,2.97289728,1284291.62496,0,74.1160100523,14596.8592425393,0,0,24.8965294569,19.955407695,16.1841996493,18.0698036721
 06/26  21:00:00,13.9,4.1,0.74322432,321072.90624,0,71.5653197755,0,0,0,24.1997981916,19.2732468892,17.1723389369,18.2227929131
 06/26  22:00:00,13.525,3.475,0.74322432,321072.90624,0,78.3902525813,0,0,0,26.5619551472,19.0815588209,16.9763727898,18.0289658054
 06/26  23:00:00,13.675,3.1,0.37161216,160536.45312,0,74.041522439,0,0,0,25.0988428457,18.9223351798,17.4313953437,18.1768652617
 06/26  24:00:00,13.9,3.1,0.37161216,160536.45312,0,70.2638465631,0,0,0,23.8172697955,18.8614215981,17.4698248175,18.1656232078
 06/27  01:00:00,14.5875,3.1,0,0,0,64.7907973579,0,0,0,22.0480433772,18.9158347834,18.3461489748,18.6309918791
 06/27  02:00:00,14.625,1.1625,0,0,0,66.1732705505,0,0,0,22.5238091787,19.0108882668,18.552793965,18.7818411159
 06/27  03:00:00,14.0875,0,0,0,0,71.4651379701,0,0,0,24.2836169887,18.9744408864,18.4707510948,18.7225959906
 06/27  04:00:00,13.9,2.5625,0,0,0,73.5042718046,0,0,0,24.9440265032,18.9169862489,18.3989962451,18.657991247
 06/27  05:00:00,13.9,3.475,0,0,0,69.4109298704,8531.7429696556,0,0,23.5974379324,18.8687440283,18.3566410859,18.6126925571
 06/27  06:00:00,13.9,1.1625,0,0,3.5915086914,34.9065946054,137856.405073358,0,0,15.4947513123,19.5897912701,21.9722076793,20.7809994747
 06/27  07:00:00,14.5875,1.625,0.74322432,321072.90624,162.689231069,0,627614.909649408,0,22.2575315752,0,20.2393327841,21.9999999914,21.1196663877
 06/27  08:00:00,15.6875,1.6,1.48644864,642145.812480001,423.9321902085,0,1244151.50123851,0,90.1863900172,0,20.6617649807,22,21.3308824904
 06/27  09:00:00,16.475,2.3125,7.06063104,3050192.60928,529.3251149561,0,1470416.07242347,0,118.5995618098,0,21.0840953548,22,21.5420476774
 06/27  10:00:00,17.0125,3.725,7.06063104,3050192.60928,646.1955828102,0,1741397.50965891,0,116.4399054941,0,21.4848766242,22,21.7424383121
 06/27  11:00:00,17.8875,4.1,7.06063104,3050192.60928,526.1070793332,0,1402534.20683064,0,120.2508060596,0,21.726725049,22,21.8633625245
 06/27  12:00:00,18.675,3.7875,7.06063104,3050192.60928,347.2992039634,0,1001822.41397557,0,122.6168345488,0,21.8920547138,22,21.9460273569
 06/27  13:00:00,19.5875,3.9125,3.7161216,1605364.5312,311.7076493308,0,887643.219242894,0,127.4368020302,0,22.0821130311,22,22.0410565156
 06/27  14:00:00,20,5.4125,7.06063104,3050192.60928,294.1147769948,0,833077.538490105,0,121.9902360493,0,22.3864869848,22,22.1932434924
 06/27  15:00:00,20,6.2,7.06063104,3050192.60928,268.8800056874,0,778876.867260688,0,105.6982975079,0,22.637047093,22,22.3185235465
 06/27  16:00:00,20,6.2,7.06063104,3050192.60928,214.158086457,0,650109.386781977,0,77.7203010827,0,22.7937018475,22,22.3968509238
 06/27  17:00:00,18.9375,7.1375,7.06063104,3050192.60928,156.7770298049,0,546114.212016196,0,58.3528405025,0,22.8555684527,22,22.4277842263
 06/27  18:00:00,17.9875,7.075,5.20257024,2247510.34368,62.2776954626,0,348005.379942044,0,26.454412024,0,22.7480849561,22,22.374042478
 06/27  19:00:00,16.05,6.3875,2.97289728,1284291.62496,1.8610340563,30.1598763818,188966.20440362,0,1.2802761734,9.1600474391,22.5059439279,22,22.252971964
 06/27  20:00:00,13.9375,5.575,2.97289728,1284291.62496,0,94.9797822854,24610.620982028,0,0,32.1234926342,20.8814024719,16.2879203882,18.58466143
 06/27  21:00:00,12.9875,4.2,0.74322432,321072.90624,0,104.0764238784,0,0,0,35.4631103254,19.9687582801,17.2741216056,18.6214399428
 06/27  22:00:00,12.1125,4.225,0.74322432,321072.90624,0,113.0081828081,0,0,0,38.5033654957,19.5454759689,16.7776404387,18.1615582038
 06/27  23:00:00,11.325,6.85,0.37161216,160536.45312,0,115.4929804969,0,0,0,39.179973002,19.1371765307,17.0033095117,18.0702430212
 06/27  24:00:00,11.7875,6.95,0.37161216,160536.45312,0,105.8932116584,0,0,0,35.9573652331,18.8677927914,16.9528261962,17.9103094938
 06/28  01:00:00,12.2,5.575,0,0,0,103.6535147159,0,0,0,35.2997656536,18.8979880175,18.0851971956,18.4915926066
 06/28  02:00:00,12.2,5.2,0,0,0,107.1831442393,0,0,0,36.5260429481,18.9401474955,18.2502731349,18.5952103152
 06/28  03:00:00,11.8875,5.2,0,0,0,111.7086776091,0,0,0,38.0932550675,18.8442074548,18.1468658599,18.4955366574
 06/28  04:00:00,12.0125,5.2,0,0,0,104.5036542194,0,0,0,35.5606106012,18.7413045272,18.0682479792,18.4047762532
 06/28  05:00:00,12.2,5.2,0,0,7.9773915976,71.9367939729,78220.7793195769,0,0,29.6382316802,18.6878632429,18.0406523382,18.3642577905
 06/28  06:00:00,12.575,3.2625,0,0,176.1282652452,0,724957.072932362,0,0,11.84036695,19.629685019,21.968070628,20.7988778235
 06/28  07:00:00,13.4875,1.4125,0.74322432,321072.90624,530.7443755045,0,1637913.34046323,0,9.2646090044,0,20.4876966766,21.9999999859,21.2438483312
 06/28  08:00:00,15.275,0.375,1.48644864,642145.812480001,757.1852061864,0,2144381.57078025,0,40.2552827749,0,20.9453641293,22,21.4726820646
 06/28  09:00:00,16.475,0,7.06063104,3050192.60928,787.4976745595,0,2155688.78751624,0,72.4986489936,0,21.3683390662,22,21.6841695331
 06/28  10:00:00,17.0125,1.625,7.06063104,3050192.60928,747.2628651511,0,1994782.05850767,0,96.1109602243,0,21.7111284691,22,21.8555642345
 06/28  11:00:00,18.2625,2.9125,7.06063104,3050192.60928,572.4206699385,0,1481254.59978217,0,115.8109747917,0,21.9981229204,22,21.9990614602
 06/28  12:00:00,20.65,3.1,7.06063104,3050192.60928,329.3715871711,0,922431.465333072,0,129.4125114512,0,22.180633578,22,22.090316789
 06/28  13:00:00,23.075,5.0375,3.7161216,1605364.5312,324.9938290651,0,830389.355073564,0,137.549959461,0,22.6071676216,23.1378701222,22.8725188719
 06/28  14:00:00,23.525,8.1375,7.06063104,3050192.60928,300.279179548,0,773732.418988152,0,125.7741369569,0,23.2693611937,23.6464504025,23.4579057981
 06/28  15:00:00,21.925,9.925,7.06063104,3050192.60928,237.9471972339,0,671556.93475557,0,95.6009791392,0,23.3559452559,22.374799647,22.8653724515
 06/28  16:00:00,20.7875,10.3,7.06063104,3050192.60928,190.4343325408,0,581330.077239393,0,69.2705879833,0,23.2370057051,22.0000007883,22.6185032467
 06/28  17:00:00,20.6,10.3,7.06063104,3050192.60928,142.1307378219,0,465946.230625919,0,53.046195398,0,23.178590695,22,22.5892953475
 06/28  18:00:00,19.85,9.675,5.20257024,2247510.34368,70.2195746703,0,316142.436050454,0,29.8043077706,0,22.9984180931,22,22.4992090466
 06/28  19:00:00,19.0875,7.9875,2.97289728,1284291.62496,7.6347032207,10.6484903915,161758.094479081,0,3.8401016968,3.1278675857,22.7283690184,22,22.3641845092
 06/28  20:00:00,17.15,7.2,2.97289728,1284291.62496,0,70.1350663805,22265.8668676662,0,0,23.9016491242,21.7726089001,18.7059034018,20.2392561509
 06/28  21:00:00,15.0375,7.2,0.74322432,321072.90624,0,94.6367943865,0,0,0,32.3364281914,20.8520191536,18.5550372433,19.7035281985
 06/28  22:00:00,14.4,5.2625,0.74322432,321072.90624,0,96.9639784547,0,0,0,33.0970149615,20.3176400459,18.0511698087,19.1844049273
 06/28  23:00:00,14.0875,4.7875,0.37161216,160536.45312,0,98.1410142334,0,0,0,33.5796349922,19.977999075,18.3021413461,19.1400702105
 06/28  24:00:00,13.9,3.8875,0.37161216,160536.45312,0,97.6040560822,0,0,0,33.4485801208,19.6764736121,18.0645816728,18.8705276424
 06/29  01:00:00,13.525,3.1,0,0,0,102.9614913227,0,0,0,35.3265738431,19.5672484842,18.8269613559,19.19710492
 06/29  02:00:00,13.675,2.475,0,0,0,101.6095534149,0,0,0,34.8654064962,19.5129130023,18.9021463089,19.2075296556
 06/29  03:00:00,13.9,0.7875,0,0,0,98.446029285,0,0,0,33.6921067707,19.3841380233,18.8254278469,19.1047829351
 06/29  04:00:00,13.525,0,0,0,0,102.0993687413,0,0,0,34.9278724011,19.231759319,18.6688780792,18.9503186991
 06/29  05:00:00,13.3,0.625,0,0,0,89.2929166647,32553.6529730988,0,0,33.1451328303,19.0812806209,18.5180208709,18.7996507459
 06/29  06:00:00,13.9875,1.6875,0,0,45.9032170778,14.0916620896,343358.355874608,0,0,14.0703849141,19.759580936,21.9741992363,20.8668900861
 06/29  07:00:00,16.8375,0.7875,0.74322432,321072.90624,351.8082720253,0,1072114.12488798,0,32.4417954148,0,20.469892825,21.9999999948,21.2349464099
 06/29  08:00:00,18.9875,1.3125,1.48644864,642145.812480001,630.3912855946,0,1694089.11238423,0,81.420851528,0,20.9076175718,22,21.4538087859
 06/29  09:00:00,19.775,2.725,7.06063104,3050192.60928,767.4041125296,0,1992764.4191222,0,119.0700686661,0,21.390717519,22,21.6953587595
 06/29  10:00:00,22.0625,2.475,7.06063104,3050192.60928,833.4275302217,0,2053605.54878255,0,154.3900432358,0,21.8471870886,22.4809772976,22.1640821931
 06/29  11:00:00,25.425,1.725,7.06063104,3050192.60928,747.5338763841,0,1737967.07001134,0,175.7912569606,0,22.8334593979,25.1702403722,24.0018498851
 06/29  12:00:00,27.3875,2.8125,7.06063104,3050192.60928,515.4906663607,0,1231478.74080456,0,178.9411442683,0,23.9670934216,26.9458153606,25.4564543911
 06/29  13:00:00,28.4875,6.1625,3.7161216,1605364.5312,467.5200493925,0,1091876.19009332,0,180.6196940846,0,24.7443025226,27.6015644983,26.1729335105
 06/29  14:00:00,27.8375,8.3875,7.06063104,3050192.60928,450.7535789659,0,1090511.99974406,0,171.2153103188,0,25.3754627271,27.552065916,26.4637643215
 06/29  15:00:00,26.5125,9.7375,7.06063104,3050192.60928,395.7770241572,0,994538.54022776,0,147.610192178,0,25.378267499,26.4762758573,25.9272716782
 06/29  16:00:00,25.4125,10.6125,7.06063104,3050192.60928,332.2918574787,0,862802.750590389,0,118.8983978299,0,25.2148599587,25.5244738951,25.3696669269
 06/29  17:00:00,24.625,10.8,7.06063104,3050192.60928,256.0471035972,0,685651.946881005,0,92.0799897055,0,24.9342082169,24.8175906228,24.8758994199
 06/29  18:00:00,23.7125,10.175,5.20257024,2247510.34368,150.196299012,0,442413.048745322,0,55.1975851702,0,24.5266098494,23.9873353815,24.2569726154
 06/29  19:00:00,21.6125,8.4875,2.97289728,1284291.62496,33.6401006821,1.9360643928,200505.698431691,0,12.4365398906,0.5319310544,23.8416386834,22.4549120217,23.1482753526
 06/29  20:00:00,18.475,8.0125,2.97289728,1284291.62496,0,65.2568564258,22377.9289487297,0,0,22.2899872724,22.764077483,19.9513260885,21.3577017858
 06/29  21:00:00,16.5125,7.2625,0.74322432,321072.90624,0,88.4831753107,0,0,0,30.2770457821,21.8237238545,19.7013001358,20.7625119951
 06/29  22:00:00,15.7875,6.075,0.74322432,321072.90624,0,92.2264713376,0,0,0,31.5714442578,21.2906507567,19.1627173556,20.2266840561
 06/29  23:00:00,14.85,5.3875,0.37161216,160536.45312,0,100.3824507558,0,0,0,34.3519454842,20.8507663216,19.1525773455,20.0016718335
 06/29  24:00:00,14.4,4.5125,0.37161216,160536.45312,0,101.3410473452,0,0,0,34.6946861688,20.4475379916,18.770009544,19.6087737678
 06/30  01:00:00,14.4,2.475,0,0,0,101.9029302309,0,0,0,34.9555307332,20.3000822456,19.5572034853,19.9286428654
 06/30  02:00:00,14.4,1.875,0,0,0,102.484256477,0,0,0,35.1613022931,20.2196876967,19.6024099263,19.9110488115
 06/30  03:00:00,14.0875,2.1,0,0,0,104.1120034558,0,0,0,35.7162411454,20.0338540873,19.4230984754,19.7284762814
 06/30  04:00:00,14.2125,2.1,0,0,0,99.6020686869,0,0,0,34.1919427057,19.8472268338,19.2748986964,19.5610627651
 06/30  05:00:00,14.775,0.7875,0,0,0,85.6371177688,14005.6417139228,0,0,29.277366532,19.70798189,19.2153502626,19.4616660763
 06/30  06:00:00,15.375,1.3125,0,0,238.1160328819,0,810901.54004765,0,0.8349074496,8.6358556506,19.882098236,19.4184869154,19.6502925757
 06/30  07:00:00,17.975,0.7875,0.74322432,321072.90624,605.62596123,0,1684098.55433494,0,28.9386446438,0,20.7137480447,21.9828255714,21.348286808
 06/30  08:00:00,20.15,1.9375,0.74322432,321072.90624,804.9210567312,0,2117280.97585506,0,66.882069858,0,21.3071458443,21.9999999972,21.6535729207
 06/30  09:00:00,20.9125,3.725,3.7161216,1605364.5312,847.8392130891,0,2183731.98016188,0,98.1577237052,0,21.695916546,22,21.847958273
 06/30  10:00:00,22.1625,3.475,3.7161216,1605364.5312,835.0121763127,0,2073359.55478701,0,124.4444104967,0,22.0844971841,22.3879688871,22.2362330356
 06/30  11:00:00,24.175,2.7875,3.7161216,1605364.5312,678.8417082968,0,1584514.7444642,0,143.7199708075,0,22.7104324842,23.9962882385,23.3533603614
 06/30  12:00:00,26.75,2.2875,3.7161216,1605364.5312,416.0747272903,0,996670.946130359,0,154.4606389205,0,23.5331353689,26.037520467,24.7853279179
 06/30  13:00:00,30.55,3.6625,3.7161216,1605364.5312,405.9735112403,0,872592.375915913,0,165.8178448685,0,24.7799418657,27.9217096995,26.3508257826
 06/30  14:00:00,32.575,5.9125,3.7161216,1605364.5312,407.6942872989,0,829447.928823565,0,162.327222447,0,25.4857159877,27.9999963207,26.7428561542
 06/30  15:00:00,31.05,8.0125,0.74322432,321072.90624,344.2964146528,0,740495.69944063,0,134.5022448167,0,25.7977473288,27.872421924,26.8350846264
 06/30  16:00:00,28.9375,9.7375,0.74322432,321072.90624,276.0886492118,0,642378.262728564,0,102.8342040062,0,25.8381501379,27.1921751238,26.5151626309
 06/30  17:00:00,26.925,10.925,0.74322432,321072.90624,202.4951276862,0,520071.553711594,0,73.7995801708,0,25.6548019352,26.292500611,25.9736512731
 06/30  18:00:00,25.7875,10.05,0,0,125.3100750897,0,351163.661720088,0,47.3052366909,0,25.2370872734,25.4081456745,25.3226164739
 06/30  19:00:00,25.225,7.675,0,0,54.5293405614,0,181609.663486028,0,19.9254547966,0,24.8286329695,24.9799825502,24.9043077598
 06/30  20:00:00,21.5,6.7,0,0,0,54.5995859083,22072.0275899093,0,0,18.7386618974,24.2927652769,24.1729999508,24.2328826139
 06/30  21:00:00,18.7125,6.075,0,0,0,91.9650721122,0,0,0,31.4918500397,23.6657728424,23.167769204,23.4167710232
 06/30  22:00:00,17.675,5.575,0,0,0,98.1393506379,0,0,0,33.5928879808,23.1138700172,22.5324654461,22.8231677317
 06/30  23:00:00,16.6125,5.3125,0,0,0,105.3175088431,0,0,0,36.0724165306,22.5996818738,21.9447197882,22.272200831
 06/30  24:00:00,15.575,5.075,0,0,0,112.5454219134,0,0,0,38.5066635273,22.122405079,21.4166594395,21.7695322592
 07/01  01:00:00,14.575,4.875,0,0,0,119.9960294467,0,0,0,41.0192055667,21.6896946282,20.940247505,21.3149710666
 07/01  02:00:00,13.575,4.675,0,0,0,128.0059758224,0,0,0,43.7320680018,21.2942626909,20.5003152162,20.8972889536
 07/01  03:00:00,12.5125,4.4125,0,0,0,137.4195770467,0,0,0,46.9044870981,20.9283771041,20.0841841252,20.5062806147
 07/01  04:00:00,11.475,4.175,0,0,0,146.4675047119,0,0,0,49.9034638394,20.5857295528,19.6909256059,20.1383275794
 07/01  05:00:00,11.5375,4.1,0,0,0,135.141693676,13862.5094826436,0,0,45.9493226982,20.2992294979,19.4390791397,19.8691543188
 07/01  06:00:00,12.3,4.1,0,0,79.7239810625,6.1156117691,511625.560444282,0,0,22.4946923947,20.2637081688,19.4651601769,19.8644341728
 07/01  07:00:00,13.0375,4.1,0,0,435.9437279555,0,1413332.5682098,0,13.6327426511,0,20.5277256439,19.7786338896,20.1531797668
 07/01  08:00:00,14.3625,4.6625,0,0,682.3288215539,0,1988290.55844481,0,55.1258637243,0,20.8758149176,20.2181281966,20.5469715571
 07/01  09:00:00,16,5.5,0,0,776.1466819874,0,2166014.1213325,0,89.5130250618,0,21.2431528054,20.6906385063,20.9668956559
 07/01  10:00:00,17.6625,6.3625,0,0,793.3780836818,0,2128967.71228444,0,117.9813420728,0,21.6519059429,21.1893851532,21.420645548
 07/01  11:00:00,18.175,7.0125,0,0,660.9851549593,0,1742120.55497035,0,133.546912001,0,22.0051147887,21.5409886103,21.7730516995
 07/01  12:00:00,18.0375,7.5125,0,0,382.4186079453,0,1158195.07787094,0,137.0717805464,0,22.135020025,21.5980509922,21.8665355086
 07/01  13:00:00,17.875,8.0125,0,0,316.7236436744,0,993100.72399249,0,135.028234927,0,22.3815476514,21.7668120485,22.07417985
 07/01  14:00:00,17.8,8.825,0,0,295.452212532,0,953488.643767704,0,124.1120439671,0,22.6754069004,22.0161874605,22.3457971805
 07/01  15:00:00,17.8,9.8875,0,0,253.1622202471,0,857651.706636794,0,103.5683793159,0,22.9063927598,22.2332294832,22.5698111215
 07/01  16:00:00,17.8,10.925,0,0,207.8083110268,0,751040.48410563,0,80.1927295612,0,23.0435253624,22.3729060579,22.7082157101
 07/01  17:00:00,16.9875,11.8625,0,0,141.2093456099,0,614879.883116266,0,53.6375050275,0,23.0455796732,22.307200717,22.6763901951
 07/01  18:00:00,15.6875,12.7,0,0,41.6840259117,0,404052.291504326,0,18.9687045045,0,22.849918621,22.0044736568,22.4271961389
 07/01  19:00:00,14.3875,13.5625,0,0,0,53.6548135531,198737.830788698,0,0,16.5293682446,22.5111431967,21.5873267541,22.0492349754
 07/01  20:00:00,13.65,12.5875,0,0,0,125.4713748795,29264.2369066629,0,0,42.471374416,22.0842272672,21.1445892646,21.6144082659
 07/01  21:00:00,13.3125,10.55,0,0,0,135.870681642,0,0,0,46.2271221158,21.6711540151,20.756491607,21.2138228111
 07/01  22:00:00,12.95,8.4875,0,0,0,135.6256668088,0,0,0,46.1872806969,21.282043583,20.3917540009,20.836898792
 07/01  23:00:00,12.8,7.5125,0,0,0,132.4433788704,0,0,0,45.1315459942,20.9301559615,20.0765650007,20.5033604811
 07/01  24:00:00,12.8,7.15,0,0,0,128.075822586,0,0,0,43.6366566014,20.6316770324,19.8222535045,20.2269652685
 07/02  01:00:00,12.8,6.8125,0,0,0,124.5250482543,0,0,0,42.4460470179,20.3816508393,19.6168230182,19.9992369287
 07/02  02:00:00,12.675,6.575,0,0,0,123.2194231009,0,0,0,42.0066827635,20.1649938462,19.4212705347,19.7931321904
 07/02  03:00:00,12.475,6.4375,0,0,0,123.1292365496,0,0,0,41.9755796818,19.9713329129,19.2357958242,19.6035643685
 07/02  04:00:00,12.275,6.275,0,0,0,123.6642516222,0,0,0,42.1623159136,19.800020762,19.0684925768,19.4342566694
 07/02  05:00:00,12.6375,6.0125,0,0,0,110.6794838894,14306.0757348471,0,0,37.6768181657,19.6663586342,18.9813931714,19.3238759028
 07/02  06:00:00,13.4,5.65,0,0,140.7142654092,0,659526.177230655,0,0,19.5429267793,20.3404513374,21.9804297444,21.1604405409
 07/02  07:00:00,14.1375,5.3125,0.74322432,321072.90624,498.7769919326,0,1573638.45428669,0,13.1938524777,0.6670897017,21.0280005871,21.9999999983,21.5140002927
