"Date/Time","Glazing","Walls","Ceilings (int)","Floors (int)","Sensible Cooling","Mech Vent + Nat Vent + Infiltration","External Infiltration","Total Cooling","Zone Heating","General Lighting","Computer + Equip","Occupancy","Solar Gains Exterior Windows","Zone Sensible Heating","Zone Sensible Cooling","Air Temperature","Radiant Temperature","Operative Temperature","Outside Dry-Bulb Temperature",
,"kW","kW","kW","kW","kW","ac/h","kW","kW","kW","kW","kW","kW","kW","kW","kW","°C","°C","°C","°C",
"1/6/2002 6:00:00 PM","-0.853273","0.250547","-0.465477","1.127027","0","0.719885","-0.377583","0","0","0","4.373011E-02","0","0","0","0","26.65455","27.30035","26.97745","18.5",
"1/6/2002 7:00:00 PM","-0.903962","-0.027433","-0.251094","1.314589","0","0.722859","-0.433256","0","0","0","4.373011E-02","0","0","0","0","25.79182","26.55039","26.17111","16.5",
"1/6/2002 8:00:00 PM","-0.945135","-0.18187","-0.051295","1.357363","0","0.724014","-0.456033","0","0","0","4.373011E-02","0","0","0","0","24.98954","25.85182","25.42068","15.25",
"1/6/2002 9:00:00 PM","-1.028017","-0.269627","0.146791","1.357633","0","0.728178","-0.535725","0","0","0","4.373011E-02","0","0","0","0","24.1025","25.14713","24.62481","12.75",
"1/6/2002 10:00:00 PM","-1.085179","-0.333059","0.33946","1.359508","0","0.729976","-0.570996","0","0","0","4.373011E-02","0","0","0","0","23.28264","24.42502","23.85383","11.25",
"1/6/2002 11:00:00 PM","-1.07408","-0.396637","0.48521","1.298846","0","0.730728","-0.584936","0","0","0","4.373011E-02","0","0","0","0","22.5391","23.74571","23.14241","10.25",
"1/7/2002","-1.079235","-0.438492","0.613386","1.229933","0","0.731575","-0.601458","0","0","0","4.373011E-02","0","0","0","0","21.84506","23.08244","22.46375","9.25",
"1/7/2002 1:00:00 AM","-1.036013","-0.472354","0.711994","1.147407","0","0.730565","-0.583744","0","0","0","4.373011E-02","0","0","0","0","21.21407","22.46157","21.83782","9",
"1/7/2002 2:00:00 AM","-1.072693","-0.487805","0.80199","1.071573","0","0.730864","-0.590768","0","0","0","4.373011E-02","0","0","0","0","20.5787","21.84184","21.21027","8.25",
"1/7/2002 3:00:00 AM","-1.017634","-0.49941","0.870184","1.006071","0","0.730086","-0.575494","0","0","0","4.373011E-02","0","0","0","0","19.99879","21.27159","20.63519","8",
"1/7/2002 4:00:00 AM","-1.025989","-0.507055","0.926871","0.936114","0","0.730573","-0.584273","0","0","0","4.373011E-02","0","0","0","0","19.40873","20.71107","20.0599","7.25",
"1/7/2002 5:00:00 AM","-1.066046","-0.506914","0.999092","0.919767","0","0.731596","-0.604203","0","0","0","4.373011E-02","0","0","0","0","18.77288","20.12637","19.44963","6.25",
"1/7/2002 6:00:00 AM","-1.097086","-0.711495","0.810223","0.566012","0","0.74025","-0.769951","0","2.18077","0","4.373011E-02","0","0","2.112106","0","21.94627","19.76522","20.85575","6",
"1/7/2002 7:00:00 AM","-1.191901","-0.789251","0.573632","0.147236","0","0.742342","-0.810917","0","2.044562","0","4.373011E-02","0","0","2.044183","0","21.99965","19.78374","20.8917","5.25",
"1/7/2002 8:00:00 AM","-0.073054","-1.023296","-0.12769","-0.787256","0","1.08643","-0.747741","0","0.553438","1.3776","0.8107176","0.1472254","0.3466162","0.2053136","-0.0034193","22","20.79713","21.39856","6.5",
"1/7/2002 9:00:00 AM","0.600012","-0.705327","-0.311406","-1.074624","0","1.429269","-0.661984","0","0.026563","1.3776","0.8107176","0.2944507","0.5876114","0","-0.6003552","22.31457","21.56013","21.93735","8.5",
"1/7/2002 10:00:00 AM","1.004568","-0.446725","-0.633618","-1.343159","0","2.123217","-0.567567","0","0","1.3776","0.8107176","0.560929","0.6982425","0","-1.086062","23.20617","22.45802","22.83209","11.25",
"1/7/2002 11:00:00 AM","0.852186","-0.17421","-0.848374","-1.388895","-0.140696","2.123435","-0.493912","-0.140696","0","1.3776","0.8107176","0.5270601","0.6525499","0","-1.093848","23.98466","23.27257","23.62861","13.5",
"1/7/2002 12:00:00 PM","0.832715","-0.000839","-0.857359","-1.211278","-0.761558","2.120047","-0.397576","-0.761558","0","1.3776","0.8107176","0.5234702","0.6103038","0","-1.534882","24","23.83783","23.91891","15.5",
"1/7/2002 1:00:00 PM","0.983699","0.058183","-0.898522","-1.060523","-1.393637","1.765933","-0.302092","-1.393637","0","1.3776","0.8107176","0.3926026","0.623707","0","-1.837628","24","24.34862","24.17431","17.5",
"1/7/2002 2:00:00 PM","1.074192","0.110604","-0.982097","-0.97637","-1.654764","1.766955","-0.278248","-1.654764","0","1.3776","0.8107176","0.3926026","0.6844732","0","-2.06446","24","24.85897","24.42949","18",
"1/7/2002 3:00:00 PM","0.985121","0.131054","-0.99707","-0.807595","-1.63152","2.12133","-0.313726","-1.63152","0","1.3776","0.8107176","0.5234702","0.6811176","0","-2.247176","24","25.24963","24.62481","17.25",
"1/7/2002 4:00:00 PM","0.516291","0.147269","-0.878985","-0.507537","-1.226557","2.125334","-0.397306","-1.226557","0","1.3776","0.8107176","0.5234702","0.529214","0","-2.002633","24","25.41335","24.70667","15.5",
"1/7/2002 5:00:00 PM","-0.425347","0.101415","-0.579184","-0.02998","-0.392134","2.130401","-0.493965","-0.392134","0","1.3776","0.8107176","0.5234702","0.1337936","0","-1.351577","24","25.13773","24.56887","13.5",
"1/7/2002 6:00:00 PM","-0.786814","-0.165421","-0.38774","0.229802","-0.19221","1.431509","-0.555079","-0.19221","0","1.3776","0.8107176","0.2617351","0","0","-0.7290409","24","24.76454","24.38227","12.25",
"1/7/2002 7:00:00 PM","-0.836548","-0.397683","-0.292864","0.267418","-0.110727","1.082795","-0.604829","-0.110727","0","1.3776","0.8107176","0.1308675","0","0","-0.4019667","24","24.48149","24.24075","11.25",
"1/7/2002 8:00:00 PM","-1.072979","-0.301291","0.206051","0.782122","0","0.731403","-0.595307","0","0","0","0.8107176","0","0","0","0","23.54457","23.59713","23.57085","11",
"1/7/2002 9:00:00 PM","-1.026134","-0.345588","0.417094","1.065904","0","0.729236","-0.553254","0","0","0","4.373011E-02","0","0","0","0","21.87909","22.92133","22.40021","10.25",
"1/7/2002 10:00:00 PM","-0.95883","-0.415605","0.526509","1.122164","0","0.726298","-0.499418","0","0","0","4.373011E-02","0","0","0","0","21.25601","22.2652","21.7606","10.75",
"1/7/2002 11:00:00 PM","-0.827198","-0.44718","0.550436","0.984791","0","0.724105","-0.464323","0","0","0","4.373011E-02","0","0","0","0","20.77272","21.78861","21.28067","11",
"1/8/2002","-0.924807","-0.414074","0.63209","0.932114","0","0.726678","-0.508105","0","0","0","4.373011E-02","0","0","0","0","20.14801","21.26523","20.70662","9.5",
"1/8/2002 1:00:00 AM","-0.82525","-0.411342","0.686186","0.887983","0","0.724634","-0.474256","0","0","0","4.373011E-02","0","0","0","0","19.69912","20.80499","20.25206","9.75",
"1/8/2002 2:00:00 AM","-0.766085","-0.420657","0.68902","0.754276","0","0.723233","-0.446894","0","0","0","4.373011E-02","0","0","0","0","19.38254","20.41871","19.90063","10",
"1/8/2002 3:00:00 AM","-0.752771","-0.402408","0.719843","0.692968","0","0.724075","-0.462905","0","0","0","4.373011E-02","0","0","0","0","18.94346","20.03324","19.48835","9.25",
"1/8/2002 4:00:00 AM","-0.777186","-0.389459","0.761986","0.67104","0","0.723702","-0.456012","0","0","0","4.373011E-02","0","0","0","0","18.53326","19.62701","19.08014","9",
"1/8/2002 5:00:00 AM","-0.816206","-0.385824","0.799461","0.656736","0","0.724436","-0.471762","0","0","0","4.373011E-02","0","0","0","0","18.08583","19.21504","18.65044","8.25",
"1/8/2002 6:00:00 AM","-0.840932","-0.619195","0.518177","0.291783","0","0.735033","-0.668458","0","2.44347","0","4.373011E-02","0","0","2.352044","0","21.92279","19.06206","20.49243","8",
"1/8/2002 7:00:00 AM","-0.881423","-0.677336","0.238102","-0.153771","0","0.732935","-0.634713","0","2.143182","0","4.373011E-02","0","0","2.142969","0","21.99974","19.33919","20.66946","8.75",
"1/8/2002 8:00:00 AM","-0.000873","-0.848097","-0.356184","-0.972407","0","1.080482","-0.622643","0","0.574165","1.3776","0.8107176","0.1472256","0.318388","0.2782907","0","22","20.3496","21.1748","9",
"1/8/2002 9:00:00 AM","0.590411","-0.567852","-0.49723","-1.198746","0","1.427912","-0.627989","0","0.067105","1.3776","0.8107176","0.2944507","0.5656429","0","-0.530184","22.10884","21.14901","21.62893","9",
"1/8/2002 10:00:00 AM","0.873878","-0.313353","-0.685483","-1.298003","0","2.120716","-0.575248","0","0","1.3776","0.8107176","0.57957","0.6470425","0","-1.099425","22.56065","21.93348","22.24706","10.5",
"1/8/2002 11:00:00 AM","0.765091","-0.122587","-0.872537","-1.287942","0","2.121621","-0.518109","0","0","1.3776","0.8107176","0.5517015","0.6200256","0","-0.9970298","23.43447","22.66947","23.05197","12.5",
"1/8/2002 12:00:00 PM","0.775774","-0.046272","-0.987591","-1.206643","-0.393691","2.118851","-0.410539","-0.393691","0","1.3776","0.8107176","0.5281249","0.5821553","0","-1.191408","23.99226","23.3069","23.64958","15.25",
"1/8/2002 1:00:00 PM","0.850179","0.021382","-1.001676","-1.068773","-1.070025","1.76481","-0.302819","-1.070025","0","1.3776","0.8107176","0.3926026","0.5853121","0","-1.515357","24","23.85921","23.9296","17.5",
"1/8/2002 2:00:00 PM","1.266482","0.058933","-1.082027","-1.026728","-1.874453","1.757837","-0.173436","-1.874453","0","1.3776","0.8107176","0.3926026","0.664921","0","-2.131823","24","24.46315","24.23158","20.25",
"1/8/2002 3:00:00 PM","1.193347","0.198167","-1.112905","-0.920719","-2.343287","2.101886","-0.069353","-2.343287","0","1.3776","0.8107176","0.5234702","0.6342553","0","-2.483535","24","24.96722","24.48361","22.5",
"1/8/2002 4:00:00 PM","0.86615","0.25306","-1.037079","-0.659072","-2.285646","2.0996","-0.080778","-2.285646","0","1.3776","0.8107176","0.5234702","0.5218111","0","-2.447888","24","25.26033","24.63017","22.25",
"1/8/2002 5:00:00 PM","0.017896","0.222631","-0.752975","-0.185722","-1.694558","2.099833","-0.126944","-1.694558","0","1.3776","0.8107176","0.5234702","0.1371633","0","-1.946115","24","25.10231","24.55116","21.25",
"1/8/2002 6:00:00 PM","-0.358683","0.01177","-0.55955","0.100444","-1.167295","1.406928","-0.208464","-1.167295","0","1.3776","0.8107176","0.2617351","0","0","-1.371595","24","24.81602","24.40801","19.5",
"1/8/2002 7:00:00 PM","-0.442427","-0.178566","-0.47218","0.168096","-0.935057","1.061613","-0.267428","-0.935057","0","1.3776","0.8107176","0.1308675","0","0","-1.065296","24","24.62797","24.31399","18.25",
"1/8/2002 8:00:00 PM","-0.71882","-0.137179","-0.097393","0.55057","0","0.717565","-0.337953","0","0","0","0.8107176","0","0","0","0","24.5005","24.02463","24.26256","17.25",
"1/8/2002 9:00:00 PM","-0.807933","-0.175123","0.089406","0.759931","0","0.718175","-0.349219","0","0","0","4.373011E-02","0","0","0","0","22.94907","23.5271","23.23808","15.5",
"1/8/2002 10:00:00 PM","-0.50157","-0.252084","0.151162","0.777755","0","0.709712","-0.186668","0","0","0","4.373011E-02","0","0","0","0","22.76259","23.15072","22.95665","18.75",
"1/8/2002 11:00:00 PM","-0.497006","-0.23524","0.139629","0.583389","0","0.708027","-0.154389","0","0","0","4.373011E-02","0","0","0","0","22.57535","22.90084","22.73809","19.25",
"1/9/2002","-0.780722","-0.179133","0.286724","0.679867","0","0.717675","-0.338789","0","0","0","4.373011E-02","0","0","0","0","21.69453","22.43301","22.06377","14.5",
"1/9/2002 1:00:00 AM","-0.906461","-0.207314","0.459064","0.855328","0","0.723149","-0.443371","0","0","0","4.373011E-02","0","0","0","0","20.83779","21.85538","21.34659","11.5",
"1/9/2002 2:00:00 AM","-1.00947","-0.283927","0.5909","0.935963","0","0.726475","-0.507434","0","0","0","4.373011E-02","0","0","0","0","20.10877","21.254","20.68139","9.5",
"1/9/2002 3:00:00 AM","-1.018115","-0.358641","0.700845","0.978414","0","0.728171","-0.539978","0","0","0","4.373011E-02","0","0","0","0","19.4966","20.66327","20.07993","8.25",
"1/9/2002 4:00:00 AM","-0.985424","-0.423047","0.773202","0.951549","0","0.72741","-0.525748","0","0","0","4.373011E-02","0","0","0","0","18.94319","20.11596","19.52957","8",
"1/9/2002 5:00:00 AM","-0.997147","-0.459213","0.839427","0.916245","0","0.727893","-0.535228","0","0","0","4.373011E-02","0","0","0","0","18.36111","19.57524","18.96817","7.25",
"1/9/2002 6:00:00 AM","-1.105637","-0.69762","0.621567","0.548869","0","0.739472","-0.7582","0","2.482535","0","4.373011E-02","0","0","2.398815","0","21.92916","19.2419","20.58553","6.25",
"1/9/2002 7:00:00 AM","-1.151809","-0.781711","0.350299","0.077528","0","0.738192","-0.736859","0","2.261254","0","4.373011E-02","0","0","2.261032","0","21.99972","19.38302","20.69137","6.75",
"1/9/2002 8:00:00 AM","-0.057297","-0.983506","-0.312911","-0.84438","0","1.080832","-0.686911","0","0.661834","1.3776","0.8107176","0.1472257","0.3370572","0.3395966","0","22","20.44378","21.22189","7.75",
"1/9/2002 9:00:00 AM","0.807638","-0.676145","-0.521831","-1.169384","0","1.416674","-0.489785","0","0","1.3776","0.8107176","0.2912794","0.5756059","0","-0.4663416","22.81143","21.30461","22.05802","12.5",
"1/9/2002 10:00:00 AM","1.134453","-0.417242","-0.959943","-1.545143","-0.228278","2.105756","-0.357167","-0.228278","0","1.3776","0.8107176","0.5327323","0.6523671","0","-0.9176905","23.86357","22.37423","23.1189","16.25",
"1/9/2002 11:00:00 AM","1.168007","-0.045805","-1.035794","-1.509903","-1.004888","2.102377","-0.256067","-1.004888","0","1.3776","0.8107176","0.5234702","0.6456038","0","-1.503798","23.99999","23.26257","23.63128","18.5",
"1/9/2002 12:00:00 PM","1.149814","0.190616","-1.047819","-1.31423","-1.650205","2.098951","-0.162018","-1.650205","0","1.3776","0.8107176","0.5234702","0.6006926","0","-1.968457","24","23.90747","23.95374","20.5",
"1/9/2002 1:00:00 PM","1.229206","0.306479","-1.085388","-1.139317","-2.165425","1.747681","-0.069434","-2.165425","0","1.3776","0.8107176","0.3926026","0.5989202","0","-2.268328","24","24.47804","24.23902","22.5",
"1/9/2002 2:00:00 PM","1.474124","0.36679","-1.177053","-1.052785","-2.686472","1.74539","-0.012262","-2.686472","0","1.3776","0.8107176","0.3926026","0.6813366","0","-2.704485","24","25.06066","24.53033","23.75",
"1/9/2002 3:00:00 PM","1.321222","0.418504","-1.18119","-0.849387","-2.830021","2.097308","-0.035026","-2.830021","0","1.3776","0.8107176","0.5234702","0.661665","0","-2.899155","24","25.50146","24.75073","23.25",
"1/9/2002 4:00:00 PM","0.914742","0.415867","-1.065172","-0.537973","-2.51201","2.100493","-0.115345","-2.51201","0","1.3776","0.8107176","0.5234702","0.5407113","0","-2.739977","24","25.72428","24.86214","21.5",
"1/9/2002 5:00:00 PM","0.017197","0.369952","-0.767583","-0.055451","-1.931366","2.101414","-0.138418","-1.931366","0","1.3776","0.8107176","0.5234702","0.1426413","0","-2.2047","24","25.53413","24.76707","21",
"1/9/2002 6:00:00 PM","-0.343528","0.1218","-0.563976","0.225381","-1.477307","1.406199","-0.176743","-1.477307","0","1.3776","0.8107176","0.2617351","0","0","-1.651068","24","25.21996","24.60998","20.175",
"1/9/2002 7:00:00 PM","-0.363334","-0.100119","-0.473098","0.275083","-1.314372","1.058375","-0.189551","-1.314372","0","1.3776","0.8107176","0.1308675","0","0","-1.407413","24","25.01997","24.50999","19.9",
"1/9/2002 8:00:00 PM","-0.578269","-0.108268","-0.165601","0.550714","0","0.712935","-0.2474","0","0","0","0.8107176","0","0","0","0","25.18086","24.50913","24.84499","19.825",
"1/9/2002 9:00:00 PM","-0.573928","-0.160597","-0.054201","0.598673","0","0.710095","-0.192321","0","0","0","4.373011E-02","0","0","0","0","23.95879","24.19872","24.07876","19.8",
"1/9/2002 10:00:00 PM","-0.534148","-0.187878","0.074358","0.663333","0","0.708865","-0.168548","0","0","0","4.373011E-02","0","0","0","0","23.44221","23.79216","23.61718","19.8",
"1/9/2002 11:00:00 PM","-0.51472","-0.215654","0.129349","0.624639","0","0.708237","-0.156588","0","0","0","4.373011E-02","0","0","0","0","23.1065","23.45593","23.28122","19.725",
"1/10/2002","-0.494758","-0.227083","0.173391","0.566667","0","0.707549","-0.143585","0","0","0","4.373011E-02","0","0","0","0","22.79882","23.15692","22.97787","19.7",
"1/10/2002 1:00:00 AM","-0.429363","-0.23304","0.195264","0.488741","0","0.705489","-0.105158","0","0","0","4.373011E-02","0","0","0","0","22.64423","22.91261","22.77842","20.375",
"1/10/2002 2:00:00 AM","-0.452362","-0.223973","0.221002","0.423244","0","0.706115","-0.117321","0","0","0","4.373011E-02","0","0","0","0","22.37942","22.66745","22.52344","19.85",
"1/10/2002 3:00:00 AM","-0.44471","-0.213535","0.256207","0.406014","0","0.70601","-0.115401","0","0","0","4.373011E-02","0","0","0","0","22.08759","22.42443","22.25601","19.6",
"1/10/2002 4:00:00 AM","-0.486342","-0.209121","0.290416","0.391665","0","0.707231","-0.139514","0","0","0","4.373011E-02","0","0","0","0","21.77867","22.16208","21.97038","18.775",
"1/10/2002 5:00:00 AM","-0.579762","-0.204019","0.355297","0.43842","0","0.710511","-0.201031","0","0","0","4.373011E-02","0","0","0","0","21.31004","21.84053","21.57529","17",
"1/10/2002 6:00:00 AM","-0.503916","-0.262022","0.33869","0.366738","0","0.709928","-0.189956","0","0.344402","0","4.373011E-02","0","0","0.3372787","0","22.00936","21.61017","21.80976","17.925",
"1/10/2002 7:00:00 AM","-0.52947","-0.295647","0.293955","0.249374","0","0.710506","-0.202413","0","0.441497","0","4.373011E-02","0","0","0.4414966","0","22","21.46873","21.73437","17.65",
"1/10/2002 8:00:00 AM","0.320787","-0.651792","-0.475638","-0.682747","-0.192472","1.063967","-0.296989","-0.192472","0","1.3776","0.8107176","0.1390464","0.3000205","0","-0.3376693","23.78642","22.27491","23.03066","17.4",
"1/10/2002 9:00:00 AM","0.951965","-0.410599","-0.76483","-1.149177","-0.923102","1.411803","-0.274952","-0.923102","0","1.3776","0.8107176","0.2617364","0.5591203","0","-1.191494","23.99956","23.24697","23.62326","18.075",
"1/10/2002 10:00:00 AM","1.331858","-0.083419","-0.893986","-1.285418","-1.70132","2.105186","-0.19407","-1.70132","0","1.3776","0.8107176","0.5234702","0.6686901","0","-2.082259","24","24.09565","24.04782","19.8",
"1/10/2002 11:00:00 AM","1.002691","0.250676","-0.888774","-1.122632","-1.921559","2.102691","-0.139452","-1.921559","0","1.3776","0.8107176","0.5234702","0.5295046","0","-2.196611","24","24.66268","24.33134","20.975",
"1/10/2002 12:00:00 PM","0.525749","0.348804","-0.813808","-0.817311","-1.862917","2.100845","-0.094484","-1.862917","0","1.3776","0.8107176","0.5234702","0.3163926","0","-2.050015","24","24.89669","24.44835","21.95",
"1/10/2002 1:00:00 PM","1.059847","0.273666","-0.936935","-0.781314","-2.371947","1.751188","-0.082991","-2.371947","0","1.3776","0.8107176","0.3926026","0.5267122","0","-2.495357","24","25.35634","24.67817","22.2",
"1/10/2002 2:00:00 PM","1.09996","0.379576","-0.962447","-0.654916","-2.663238","1.75124","-0.07955","-2.663238","0","1.3776","0.8107176","0.3926026","0.5531486","0","-2.781541","24","25.77861","24.88931","22.275",
"1/10/2002 3:00:00 PM","0.211921","0.416497","-0.734331","-0.227403","-2.221437","2.100592","-0.085289","-2.221437","0","1.3776","0.8107176","0.5234702","0.1948018","0","-2.390439","24","25.70056","24.85028","22.15",
